source_mat_id,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orchid,tidal_stage,depth,samp_size,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_dur,samp_deposit_date,samp_store_loc,samp_store_temp,store_person,store_person_orchid,other_person,other_person_orchid,ship_date
EMOBON_NRMCBWa_20210621_3um_1,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,no DNA Shield,120.0,,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa_20210621_3um_2,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,no DNA Shield,120.0,,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa_20210621_3um_3,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20210621_3um_4,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20210621_3um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,no DNA Shield,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa_20210621_3um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,no DNA Shield,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20210621_0.22um_1,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,no DNA Shield,120.0,,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa_20210621_0.22um_2,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,no DNA Shield,120.0,,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa_20210621_0.22um_3,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20210621_0.22um_4,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20210621_0.22um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa_20210621_0.22um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20210621_20um_1,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa2_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,2021-10-20 00:00:00,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,samples shipped and returned,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa2_20210621_20um_2,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa2_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,2021-10-20 00:00:00,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,samples shipped and returned,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa2_20210621_20um_3,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa2_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,2021-10-20 00:00:00,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20210621_20um_4,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa2_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,2021-10-20 00:00:00,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20210621_20um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa2_20210621,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,2021-10-20 00:00:00,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa3_20210621_200um_1,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa3_20210621,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,200-10,200-10,10.0,N,Net,Wa SOP3,samples shipped and returned,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa3_20210621_200um_2,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa3_20210621,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,200-10,200-10,10.0,N,Net,Wa SOP3,samples shipped and returned,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa3_20210621_200um_3,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa3_20210621,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,200-10,200-10,10.0,N,Net,Wa SOP3,,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa3_20210621_200um_4,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa3_20210621,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,200-10,200-10,10.0,N,Net,Wa SOP3,,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa3_20210621_200um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21T00:00+02:00,NRMCB_Wa3_20210621,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,200-10,200-10,10.0,N,Net,Wa SOP3,,,2021_06_21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa_20210831_3um_1,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,,50.0,,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa_20210831_3um_2,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,,50.0,,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa_20210831_3um_3,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20210831_3um_4,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20210831_3um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa_20210831_0.22um_1,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,50.0,,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa_20210831_0.22um_2,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,50.0,,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa_20210831_0.22um_3,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20210831_0.22um_4,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20210831_0.22um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa2_20210831_20um_1,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa2_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,samples shipped and returned,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa2_20210831_20um_2,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa2_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,samples shipped and returned,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa2_20210831_20um_3,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa2_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20210831_20um_4,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa2_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20210831_20um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa2_20210831,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa2_20210831_200um_1,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa3_20210831,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,,200-10,10.0,N,Net,Wa SOP2,samples shipped and returned,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa2_20210831_200um_2,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa3_20210831,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,,200-10,10.0,N,Net,Wa SOP3,samples shipped and returned,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa2_20210831_200um_3,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa3_20210831,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,,200-10,10.0,N,Net,Wa SOP3,,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20210831_200um_4,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa3_20210831,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,,200-10,10.0,N,Net,Wa SOP3,,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20210831_200um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31T00:00+02:00,NRMCB_Wa3_20210831,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,,200-10,10.0,N,Net,Wa SOP3,,,2021_08_31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_10_18
EMOBON_NRMCBWa_20211026_3um_1,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-20-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,,104.0,,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_02_09
EMOBON_NRMCBWa_20211026_3um_2,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-20-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,,104.0,,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2021_02_09
EMOBON_NRMCBWa_20211026_3um_3,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-20-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20211026_3um_4,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-20-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20211026_3um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-20-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20211026_0.22um_1,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,,,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2022_02_09
EMOBON_NRMCBWa_20211026_0.22um_2,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,,,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2022_02_09
EMOBON_NRMCBWa_20211026_0.22um_3,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20211026_0.22um_4,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20211026_0.22um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,0.2-3,3,0.2,Y,Niskin,Wa SOP1,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20211026_20um_1,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20211026_20um_2,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20211026_20um_3,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20211026_20um_4,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20211026_20um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,0,,3.0,,2021-10-20 00:00:00,10.0,N,Net,Wa SOP2,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20211026_200um_1,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,,200-10,10.0,N,Net,Wa SOP2,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20211026_200um_2,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,,200-10,10.0,N,Net,Wa SOP3,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20211026_200um_3,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,,200-10,10.0,N,Net,Wa SOP3,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20211026_200um_4,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,,200-10,10.0,N,Net,Wa SOP3,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa2_20211026_200um_(blank),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26T00:00+02:00,NRMCB_Wa_20211026,Raffaella Casotti,0000-0002-9876-4601,,70-0,,3.0,,200-10,10.0,N,Net,Wa SOP3,,,2021_10_26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,
EMOBON_NRMCBWa_20211221_3um_1,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-21T00:00+02:00,NRMCB_Wa_20211221,Raffaella Casotti,0000-0002-9876-4601,,0,5.0,3.0,3-200,200,3.0,Y,Niskin,Wa SOP1,,56.0,,Casotti minus80,-80.0,Casotti,0000-0002-9876-4801,Anna Chiara Trano,,2022_02_09
